item_id,order_id,product_id,quantity,unit_price,item_total,discount_pct
ITEM00436,ORD00624,PROD041,1,2327.0,2150.15,7.6
ITEM00437,ORD00717,PROD050,7,3313.8,20065.06,13.5
ITEM00438,ORD01026,PROD018,4,2965.32,7140.49,39.8
ITEM00439,ORD01282,PROD160,8,1046.07,7506.6,10.3
ITEM00440,ORD01443,PROD008,1,2972.2,2707.67,8.9
ITEM00441,ORD01486,PROD017,9,3286.32,23957.27,19.0
ITEM00442,ORD01007,PROD113,1,3787.51,3128.48,17.4
ITEM00443,ORD01269,PROD015,1,4256.68,3899.12,8.4
ITEM00444,ORD00729,PROD179,10,4013.98,31871.0,20.6
ITEM00445,ORD00953,PROD100,5,4922.97,23876.4,3.0
ITEM00447,ORD01190,PROD135,7,654.64,2831.97,38.2
ITEM00448,ORD00978,PROD097,1,252.38,234.21,7.2
ITEM00449,ORD00175,PROD063,1,2281.19,1964.1,13.9
ITEM00450,ORD00203,PROD113,8,4592.49,33396.59,9.1
ITEM00451,ORD00599,PROD035,5,1257.86,4251.57,32.4
ITEM00452,ORD01227,PROD026,1,2794.64,1970.22,29.5
ITEM00453,ORD00178,PROD179,6,4734.26,19571.43,31.1
ITEM00455,ORD01233,PROD093,5,3290.99,14365.17,12.7
ITEM00456,ORD00602,PROD143,2,4834.05,6477.63,33.0
ITEM00457,ORD00854,PROD148,10,1536.15,10461.18,31.9
ITEM00458,ORD00138,PROD056,10,1449.3,14493.0,0.0
ITEM00459,ORD01326,PROD089,10,3704.74,26266.61,29.1
ITEM00460,ORD01254,PROD132,3,1272.17,3572.25,6.4
ITEM00461,ORD00111,PROD065,8,1976.49,12633.72,20.1
ITEM00462,ORD00770,PROD187,3,4215.64,9725.48,23.1
ITEM00463,ORD01207,PROD185,2,4476.51,6875.92,23.2
ITEM00464,ORD01451,PROD193,4,2842.67,7606.98,33.1
ITEM00465,ORD00363,PROD168,8,1469.51,9122.72,22.4
ITEM00466,ORD00462,PROD014,2,2577.14,4314.13,16.3
ITEM00467,ORD01308,PROD079,4,3186.51,9801.7,23.1
ITEM00468,ORD01470,PROD124,3,1954.9,5864.7,0.0
ITEM00469,ORD01170,PROD011,8,655.92,3825.33,27.1
ITEM00470,ORD00726,PROD200,2,1151.19,1482.73,35.6
ITEM00471,ORD00198,PROD094,9,2104.06,14921.99,21.2
ITEM00472,ORD00043,PROD178,8,2491.8,17442.6,12.5
ITEM00473,ORD01104,PROD117,9,2785.73,21912.55,12.6
ITEM00474,ORD01330,PROD023,3,2676.8,5629.31,29.9
ITEM00475,ORD01481,PROD041,5,215.81,670.09,37.9
ITEM00477,ORD00273,PROD082,10,4365.97,29906.89,31.5
ITEM00478,ORD01011,PROD100,3,1921.13,4259.15,26.1
ITEM00479,ORD01374,PROD089,7,1444.93,10114.51,0.0
ITEM00480,ORD01059,PROD099,6,518.99,1977.35,36.5
ITEM00481,ORD00815,PROD178,3,1809.45,3485.0,35.8
ITEM00482,ORD00804,PROD072,9,2682.63,14679.35,39.2
ITEM00483,ORD01066,PROD026,10,2888.55,21519.7,25.5
ITEM00484,ORD00872,PROD175,2,3821.39,7084.86,7.3
ITEM00485,ORD01111,PROD110,8,4471.12,24251.35,32.2
ITEM00486,ORD01353,PROD081,6,2326.74,0.0,100.0
ITEM00487,ORD01242,PROD102,6,348.41,1258.46,39.8
ITEM00488,ORD01171,PROD100,1,4854.25,3995.05,17.7
ITEM00489,ORD01076,PROD108,2,4304.43,6844.04,20.5
ITEM00490,ORD00618,PROD118,3,3809.04,7176.23,37.2
ITEM00491,ORD00300,PROD025,5,3745.44,14345.04,23.4
ITEM00492,ORD00037,PROD086,4,3898.26,10774.79,30.9
ITEM00493,ORD00043,PROD118,6,735.11,0.0,100.0
ITEM00494,ORD00469,PROD198,6,4324.7,24183.72,6.8
ITEM00496,ORD00790,PROD022,3,4809.5,12798.08,11.3
ITEM00497,ORD00678,PROD031,8,488.93,3747.16,4.2
ITEM00498,ORD00124,PROD036,3,3590.52,6602.97,38.7
ITEM00499,ORD01314,PROD010,8,4794.99,27926.02,27.2
ITEM00501,ORD00102,PROD005,5,2374.44,9557.12,19.5
ITEM00502,ORD00649,PROD027,7,2656.72,15993.45,14.0
ITEM00503,ORD00287,PROD134,10,817.33,7118.94,12.9
ITEM00504,ORD00536,PROD177,3,4669.14,10589.61,24.4
ITEM00505,ORD00193,PROD169,1,4341.85,4107.39,5.4
ITEM00506,ORD00198,PROD005,4,3441.76,10215.14,25.8
ITEM00507,ORD00559,PROD178,6,1409.14,5859.2,30.7
ITEM00508,ORD00345,PROD087,3,1625.57,4876.71,0.0
ITEM00510,ORD00908,PROD135,4,4527.67,15883.07,12.3
ITEM00512,ORD00766,PROD146,9,4758.55,42612.82,0.5
ITEM00513,ORD00195,PROD050,9,2941.86,16124.33,39.1
ITEM00514,ORD00457,PROD196,6,345.43,1682.93,18.8
ITEM00515,ORD00443,PROD095,9,1602.96,13849.57,4.0
ITEM00516,ORD00691,PROD146,7,300.17,1836.44,12.6
ITEM00517,ORD00365,PROD109,3,1093.96,2523.77,23.1
ITEM00518,ORD01153,PROD126,3,2627.29,5075.92,35.6
ITEM00519,ORD00579,PROD162,4,1995.01,6487.77,18.7
ITEM00520,ORD01230,PROD151,9,1502.89,11470.06,15.2
ITEM00522,ORD00976,PROD105,10,293.05,2537.81,13.4
ITEM00523,ORD00896,PROD047,8,1442.37,10246.6,11.2
ITEM00524,ORD00109,PROD093,4,1307.93,4446.96,15.0
ITEM00525,ORD00510,PROD185,1,1182.25,919.79,22.2
ITEM00526,ORD01459,PROD087,7,2089.64,13428.03,8.2
ITEM00527,ORD01292,PROD036,3,2644.6,6735.8,15.1
ITEM00528,ORD01167,PROD089,1,2690.44,2617.8,2.7
ITEM00529,ORD00856,PROD118,7,803.7,5372.73,4.5
ITEM00530,ORD01412,PROD108,2,3187.58,4322.36,32.2
ITEM00531,ORD00145,PROD021,7,3669.02,17361.8,32.4
ITEM00533,ORD01106,PROD008,2,2238.88,3591.16,19.8
ITEM00534,ORD00554,PROD183,10,574.46,4607.17,19.8
ITEM00535,ORD01296,PROD183,5,1423.41,6647.32,6.6
ITEM00536,ORD01393,PROD061,9,2744.52,22255.31,9.9
ITEM00537,ORD01162,PROD049,3,4550.43,12531.88,8.2
ITEM00538,ORD00338,PROD089,5,806.74,4017.57,0.4
ITEM00540,ORD01210,PROD161,1,3450.73,2339.59,32.2
ITEM00541,ORD00979,PROD132,3,1257.22,3466.16,8.1
ITEM00542,ORD00111,PROD166,1,4210.64,3760.1,10.7
ITEM00543,ORD00617,PROD067,4,4653.95,18113.17,2.7
ITEM00544,ORD00650,PROD138,2,1310.89,2532.64,3.4
ITEM00545,ORD00422,PROD013,2,894.99,1757.76,1.8
ITEM00546,ORD01069,PROD133,5,3781.03,15483.32,18.1
ITEM00547,ORD00869,PROD107,3,2562.84,6896.6,10.3
ITEM00548,ORD01112,PROD017,3,285.42,515.47,39.8
ITEM00549,ORD00910,PROD130,2,4231.48,6541.87,22.7
ITEM00550,ORD00816,PROD111,3,2114.42,4852.59,23.5
ITEM00551,ORD00144,PROD173,6,3808.26,14760.82,35.4
ITEM00552,ORD00294,PROD195,5,3761.69,15046.76,20.0
ITEM00553,ORD01423,PROD172,4,318.18,1238.36,2.7
ITEM00554,ORD01163,PROD177,1,3722.25,2527.41,32.1
ITEM00555,ORD00919,PROD163,3,3952.22,10611.71,10.5
ITEM00556,ORD00843,PROD133,5,284.0,994.0,30.0
ITEM00557,ORD01006,PROD190,4,2435.06,9642.84,1.0
ITEM00558,ORD00772,PROD049,10,1366.78,10469.53,23.4
ITEM00560,ORD00233,PROD003,2,1473.04,2627.9,10.8
ITEM00561,ORD01304,PROD065,1,2600.94,1877.88,27.8
ITEM00562,ORD00402,PROD053,5,4689.9,20870.06,11.0
ITEM00563,ORD00687,PROD072,10,187.27,1363.33,27.2
ITEM00564,ORD00615,PROD038,8,2466.72,18372.13,6.9
ITEM00565,ORD01293,PROD042,5,1322.92,6330.17,4.3
ITEM00566,ORD00658,PROD152,2,2384.74,3257.55,31.7
ITEM00567,ORD00828,PROD155,1,1042.03,873.22,16.2
ITEM00568,ORD00140,PROD171,9,3454.64,29443.9,5.3
ITEM00569,ORD00575,PROD127,8,3783.84,24398.2,19.4
ITEM00571,ORD00465,PROD096,1,3849.06,2644.3,31.3
ITEM00573,ORD00706,PROD034,4,2530.3,8005.87,20.9
ITEM00574,ORD00405,PROD032,9,3407.98,30365.1,1.0
ITEM00575,ORD01363,PROD177,10,1272.98,7930.67,37.7
ITEM00576,ORD01049,PROD177,10,3882.07,25971.05,33.1
ITEM00577,ORD01284,PROD001,7,2122.74,10505.44,29.3
ITEM00578,ORD00392,PROD017,2,2165.4,3321.72,23.3
ITEM00579,ORD01401,PROD183,3,1345.04,2622.83,35.0
ITEM00580,ORD00623,PROD062,8,1958.09,14583.85,6.9
ITEM00582,ORD01313,PROD150,6,1239.63,5913.04,20.5
ITEM00583,ORD01181,PROD140,7,256.75,1516.88,15.6
ITEM00584,ORD01201,PROD145,10,4038.68,32269.05,20.1
ITEM00585,ORD01461,PROD056,1,510.31,396.51,22.3
ITEM00586,ORD00743,PROD003,5,2303.72,7222.16,37.3
ITEM00588,ORD00136,PROD004,7,2321.16,15386.97,5.3
ITEM00589,ORD00366,PROD072,7,4884.48,20925.11,38.8
ITEM00590,ORD00104,PROD002,10,1955.48,17403.77,11.0
ITEM00591,ORD00066,PROD013,5,155.12,741.47,4.4
ITEM00592,ORD01065,PROD064,10,528.03,3416.35,35.3
ITEM00593,ORD00680,PROD126,2,3543.52,5790.11,18.3
ITEM00595,ORD00088,PROD089,9,3318.17,25742.36,13.8
ITEM00596,ORD00639,PROD142,7,4766.79,24925.54,25.3
ITEM00597,ORD00098,PROD080,8,946.14,4859.38,35.8
ITEM00598,ORD00061,PROD189,1,1355.27,0.0,100.0
ITEM00599,ORD00360,PROD169,7,2273.81,15916.67,0.0
ITEM00600,ORD00573,PROD146,8,3486.48,18241.26,34.6
ITEM00601,ORD00213,PROD170,10,4208.33,33372.06,20.7
ITEM00602,ORD01388,PROD005,9,2569.01,23121.09,0.0
ITEM00604,ORD00066,PROD078,6,3403.07,15558.84,23.8
ITEM00605,ORD00441,PROD011,8,3580.65,23832.81,16.8
ITEM00606,ORD00829,PROD087,7,1055.85,5048.02,31.7
ITEM00607,ORD01468,PROD111,8,157.9,1128.04,10.7
ITEM00608,ORD00516,PROD086,5,1313.58,5746.91,12.5
ITEM00609,ORD00376,PROD189,5,61.22,306.1,0.0
ITEM00610,ORD00499,PROD001,8,1879.48,9307.18,38.1
ITEM00611,ORD01006,PROD038,2,302.03,479.62,20.6
ITEM00612,ORD01481,PROD091,10,2457.02,18452.22,24.9
ITEM00613,ORD00509,PROD116,9,2541.35,14157.86,38.1
ITEM00614,ORD00446,PROD141,8,4623.46,24855.72,32.8
ITEM00615,ORD00159,PROD126,8,2899.83,14800.73,36.2
ITEM00616,ORD00419,PROD010,2,3994.96,7510.52,6.0
ITEM00617,ORD00613,PROD173,7,2068.93,13657.01,5.7
ITEM00618,ORD01298,PROD190,6,2568.21,14561.75,5.5
ITEM00619,ORD00306,PROD154,4,4776.01,13220.0,30.8
ITEM00620,ORD00638,PROD012,6,978.2,5734.21,2.3
ITEM00621,ORD00129,PROD157,10,322.96,2551.38,21.0
ITEM00623,ORD01283,PROD157,5,4645.51,17792.3,23.4
ITEM00624,ORD00901,PROD015,3,1783.46,4189.35,21.7
ITEM00625,ORD00254,PROD037,4,4506.88,10888.62,39.6
ITEM00627,ORD01173,PROD119,8,2899.48,21548.94,7.1
ITEM00629,ORD00806,PROD155,8,828.56,4010.23,39.5
ITEM00630,ORD00333,PROD145,4,2583.02,7924.71,23.3
ITEM00631,ORD00154,PROD002,8,2018.31,15855.84,1.8
ITEM00632,ORD00984,PROD070,1,761.99,528.82,30.6
ITEM00633,ORD00961,PROD101,4,2894.04,10893.17,5.9
ITEM00634,ORD01241,PROD050,8,674.25,5156.66,4.4
ITEM00635,ORD01351,PROD102,8,4944.71,32516.41,17.8
ITEM00637,ORD00603,PROD018,6,212.43,838.67,34.2
ITEM00638,ORD01491,PROD200,5,196.08,878.44,10.4
ITEM00639,ORD00289,PROD153,3,815.91,1639.98,33.0
ITEM00640,ORD01315,PROD196,7,1950.2,12941.53,5.2
ITEM00641,ORD01249,PROD148,1,1655.39,1181.95,28.6
ITEM00642,ORD00364,PROD029,2,3473.45,4195.93,39.6
ITEM00643,ORD00202,PROD133,4,3521.31,8915.96,36.7
ITEM00644,ORD00072,PROD196,2,2358.49,2849.06,39.6
ITEM00645,ORD00213,PROD050,4,4881.19,13491.61,30.9
ITEM00646,ORD01014,PROD197,3,622.94,1738.0,7.0
ITEM00647,ORD00279,PROD134,9,1955.01,12791.63,27.3
ITEM00650,ORD01110,PROD136,9,2022.46,13487.79,25.9
ITEM00651,ORD00274,PROD194,3,3873.58,7983.45,31.3
ITEM00652,ORD00166,PROD139,9,2967.17,23820.44,10.8
ITEM00653,ORD01452,PROD049,7,3003.67,14844.14,29.4
ITEM00654,ORD00698,PROD098,1,1945.23,1254.67,35.5
ITEM00655,ORD00178,PROD035,2,2438.71,4097.03,16.0
ITEM00656,ORD00984,PROD105,6,424.0,2544.0,0.0
ITEM00657,ORD00691,PROD151,10,1706.15,15372.41,9.9
ITEM00658,ORD00041,PROD107,4,1372.24,4489.97,18.2
ITEM00659,ORD01500,PROD021,1,3361.74,2776.8,17.4
ITEM00660,ORD01005,PROD106,2,1026.93,1657.47,19.3
ITEM00661,ORD01401,PROD180,7,430.88,2403.88,20.3
ITEM00662,ORD01163,PROD050,6,1278.89,6315.16,17.7
ITEM00663,ORD00864,PROD100,5,4519.59,21761.83,3.7
ITEM00665,ORD00165,PROD172,10,3616.68,32767.12,9.4
ITEM00666,ORD00461,PROD122,9,3025.4,16391.62,39.8
ITEM00667,ORD00295,PROD018,5,2791.33,11165.32,20.0
ITEM00668,ORD00561,PROD117,2,4057.01,4973.89,38.7
ITEM00669,ORD01408,PROD182,10,1286.21,10109.61,21.4
ITEM00670,ORD00124,PROD118,9,2732.11,17236.88,29.9
ITEM00673,ORD00563,PROD154,1,1728.56,1528.05,11.6
ITEM00674,ORD01202,PROD106,9,3617.26,27606.93,15.2
ITEM00675,ORD00798,PROD184,1,3192.08,2410.02,24.5
ITEM00676,ORD00165,PROD175,2,2084.11,2938.6,29.5
ITEM00677,ORD01275,PROD147,3,4805.97,13538.42,6.1
ITEM00678,ORD00860,PROD181,7,4815.82,33103.95,1.8
ITEM00679,ORD01432,PROD077,2,787.71,1323.35,16.0
ITEM00680,ORD01319,PROD173,4,2012.87,7938.76,1.4
ITEM00681,ORD01297,PROD047,10,2570.78,19409.39,24.5
ITEM00682,ORD00654,PROD177,6,3014.15,16185.99,10.5
ITEM00683,ORD00189,PROD099,3,52.41,128.61,18.2
ITEM00684,ORD01250,PROD160,7,1878.75,8574.62,34.8
ITEM00685,ORD00812,PROD026,2,3807.11,4880.72,35.9
ITEM00686,ORD00804,PROD092,9,3177.01,27964.04,2.2
ITEM00687,ORD00352,PROD070,6,4254.36,18098.05,29.1
ITEM00688,ORD00986,PROD182,7,1488.97,10328.98,0.9
ITEM00689,ORD00189,PROD139,7,763.63,4661.2,12.8
ITEM00690,ORD00566,PROD162,4,3981.82,11515.42,27.7
ITEM00691,ORD00719,PROD158,8,4981.07,25941.41,34.9
ITEM00692,ORD00992,PROD119,9,4591.42,35248.33,14.7
ITEM00693,ORD00106,PROD139,2,4468.37,7444.3,16.7
ITEM00694,ORD00869,PROD140,6,2475.54,9699.17,34.7
ITEM00695,ORD00649,PROD187,1,3454.75,2618.7,24.2
ITEM00696,ORD01414,PROD023,1,2614.49,2083.75,20.3
ITEM00697,ORD01089,PROD172,3,3392.88,6982.55,31.4
ITEM00698,ORD01412,PROD163,9,668.67,5717.13,5.0
ITEM00699,ORD00888,PROD068,7,3085.46,16177.07,25.1
ITEM00700,ORD01040,PROD025,3,4761.77,9471.16,33.7
ITEM00701,ORD00893,PROD177,9,1217.98,10731.62,2.1
ITEM00702,ORD00334,PROD036,5,657.69,3288.45,0.0
ITEM00703,ORD00439,PROD067,6,4828.0,17554.61,39.4
ITEM00704,ORD00905,PROD084,1,846.95,801.21,5.4
ITEM00706,ORD00762,PROD114,1,2131.45,2122.92,0.4
ITEM00707,ORD01427,PROD193,3,3757.06,9907.37,12.1
ITEM00708,ORD00919,PROD121,4,3895.88,12591.48,19.2
ITEM00709,ORD00948,PROD010,5,3497.76,12032.29,31.2
ITEM00710,ORD00198,PROD093,4,3692.98,10103.99,31.6
ITEM00711,ORD01385,PROD010,7,4833.34,33833.38,0.0
ITEM00712,ORD00949,PROD137,7,3216.67,20760.39,7.8
ITEM00713,ORD00252,PROD121,3,3768.22,10264.63,9.2
ITEM00714,ORD00365,PROD087,1,1511.61,946.27,37.4
ITEM00716,ORD01179,PROD011,8,2370.44,12686.59,33.1
ITEM00717,ORD01210,PROD083,4,982.53,2774.66,29.4
ITEM00718,ORD01169,PROD111,6,1098.13,4131.17,37.3
ITEM00719,ORD00400,PROD042,3,1832.41,3749.11,31.8
ITEM00720,ORD01422,PROD068,8,2308.13,0.0,100.0
ITEM00721,ORD01343,PROD076,2,3308.93,5254.58,20.6
ITEM00722,ORD01240,PROD137,2,4681.64,5964.41,36.3
ITEM00723,ORD00177,PROD021,4,3569.33,9879.91,30.8
ITEM00724,ORD01009,PROD140,9,2471.47,15992.88,28.1
ITEM00725,ORD00778,PROD191,1,3802.7,2296.83,39.6
ITEM00726,ORD01478,PROD191,10,3870.7,36578.12,5.5
ITEM00727,ORD00980,PROD185,5,2263.02,8678.68,23.3
ITEM00728,ORD00003,PROD138,4,3428.22,11080.01,19.2
ITEM00729,ORD01364,PROD137,1,793.56,793.56,0.0
ITEM00730,ORD01003,PROD169,7,3577.81,19810.33,20.9
ITEM00731,ORD01305,PROD099,7,3743.35,18866.48,28.0
ITEM00732,ORD00024,PROD114,2,2623.1,4113.02,21.6
ITEM00733,ORD00003,PROD133,7,3744.15,20154.76,23.1
ITEM00734,ORD00261,PROD152,10,3607.3,30012.74,16.8
ITEM00735,ORD00351,PROD184,3,3536.1,0.0,100.0
ITEM00736,ORD01325,PROD095,8,905.94,5616.83,22.5
ITEM00737,ORD00899,PROD007,2,3112.93,3965.87,36.3
ITEM00738,ORD01183,PROD026,3,2035.09,4780.43,21.7
ITEM00739,ORD00869,PROD058,6,1495.7,6892.19,23.2
ITEM00740,ORD00330,PROD147,8,2872.45,16039.76,30.2
ITEM00741,ORD00567,PROD029,3,150.61,365.08,19.2
ITEM00742,ORD00627,PROD148,1,532.22,451.32,15.2
ITEM00743,ORD00690,PROD052,7,3000.95,16490.22,21.5
ITEM00744,ORD00375,PROD135,6,2951.56,11528.79,34.9
ITEM00745,ORD00907,PROD119,1,2847.06,1907.53,33.0
ITEM00747,ORD00595,PROD113,9,3488.44,30862.23,1.7
ITEM00748,ORD00402,PROD072,8,4296.15,25158.25,26.8
ITEM00749,ORD00001,PROD184,10,4795.09,29298.0,38.9
ITEM00750,ORD01433,PROD021,5,4089.76,13189.48,35.5
ITEM00751,ORD00022,PROD077,2,2310.36,3257.61,29.5
ITEM00752,ORD00450,PROD044,3,3280.05,6897.95,29.9
ITEM00753,ORD01242,PROD006,4,1671.36,6324.43,5.4
ITEM00754,ORD01117,PROD026,8,2513.65,18701.56,7.0
ITEM00755,ORD01018,PROD062,3,1970.61,5604.41,5.2
ITEM00757,ORD01305,PROD160,8,3016.36,16384.87,32.1
ITEM00759,ORD00861,PROD138,10,3001.83,28637.46,4.6
ITEM00760,ORD00588,PROD080,7,3041.03,13176.78,38.1
ITEM00761,ORD00868,PROD055,2,2324.34,2863.59,38.4
ITEM00762,ORD00698,PROD142,6,1980.74,7653.58,35.6
ITEM00763,ORD01156,PROD192,1,1129.22,1097.6,2.8
ITEM00764,ORD00630,PROD045,10,1889.99,16877.61,10.7
ITEM00766,ORD00180,PROD170,1,3322.87,2176.48,34.5
ITEM00767,ORD01349,PROD196,5,4067.88,16942.72,16.7
ITEM00768,ORD01107,PROD020,2,957.9,1636.09,14.6
ITEM00769,ORD00850,PROD080,10,1062.82,10064.91,5.3
ITEM00770,ORD01112,PROD005,10,2004.56,19163.59,4.4
ITEM00771,ORD01323,PROD075,5,1315.55,4735.98,28.0
ITEM00772,ORD00623,PROD100,2,3166.26,5439.63,14.1
ITEM00773,ORD01231,PROD046,4,4994.24,17579.72,12.0
ITEM00774,ORD01334,PROD080,2,3973.08,5625.88,29.2
ITEM00775,ORD01047,PROD122,1,2254.4,1857.63,17.6
ITEM00776,ORD00997,PROD137,1,4361.92,3048.98,30.1
ITEM00777,ORD01428,PROD112,6,3837.48,15725.99,31.7
ITEM00778,ORD00557,PROD176,8,3755.69,21752.96,27.6
ITEM00779,ORD01234,PROD187,6,4658.5,23059.57,17.5
ITEM00780,ORD01455,PROD051,10,1618.67,12916.99,20.2
ITEM00781,ORD00397,PROD092,1,1706.46,1232.06,27.8
ITEM00782,ORD01432,PROD113,1,2397.31,2013.74,16.0
ITEM00783,ORD00366,PROD193,7,3064.47,20378.73,5.0
ITEM00784,ORD00016,PROD048,9,956.25,6893.61,19.9
ITEM00785,ORD00430,PROD056,3,2890.71,7319.28,15.6
ITEM00786,ORD01479,PROD106,3,1985.92,5957.76,0.0
ITEM00787,ORD01191,PROD170,1,825.19,627.97,23.9
ITEM00788,ORD00290,PROD042,5,424.92,1283.26,39.6
ITEM00789,ORD00342,PROD124,10,4954.59,47861.34,3.4
ITEM00790,ORD00775,PROD059,6,362.47,2174.82,0.0
ITEM00791,ORD01133,PROD060,8,2206.88,12693.97,28.1
ITEM00792,ORD00825,PROD013,3,817.94,1499.28,38.9
ITEM00794,ORD00965,PROD170,3,3850.5,10823.76,6.3
ITEM00795,ORD00053,PROD147,4,3997.02,12934.36,19.1
ITEM00796,ORD01328,PROD003,9,3081.71,21217.57,23.5
ITEM00797,ORD01403,PROD062,10,3262.15,22900.29,29.8
ITEM00798,ORD00424,PROD079,5,4259.94,19744.82,7.3
ITEM00799,ORD00964,PROD082,6,217.45,922.42,29.3
ITEM00800,ORD00752,PROD199,1,4620.34,4250.71,8.0
ITEM00801,ORD00763,PROD076,1,2655.36,2496.04,6.0
ITEM00802,ORD01006,PROD080,5,4103.18,13335.34,35.0
ITEM00803,ORD01089,PROD102,6,2737.54,10692.83,34.9
ITEM00804,ORD00754,PROD168,1,2831.96,2047.51,27.7
ITEM00805,ORD00588,PROD129,8,2992.98,21238.19,11.3
ITEM00806,ORD00672,PROD073,2,2961.95,4780.59,19.3
ITEM00807,ORD00992,PROD064,7,1915.79,10634.55,20.7
ITEM00808,ORD01445,PROD195,6,1249.07,5695.76,24.0
ITEM00809,ORD01421,PROD046,5,3731.58,16549.56,11.3
ITEM00810,ORD00792,PROD017,10,4476.12,32630.91,27.1
ITEM00811,ORD00665,PROD192,7,4603.39,20333.17,36.9
ITEM00812,ORD00440,PROD011,6,52.57,275.99,12.5
ITEM00813,ORD00009,PROD153,8,1262.13,8511.8,15.7
ITEM00815,ORD00294,PROD076,7,180.78,1133.85,10.4
ITEM00816,ORD00534,PROD154,3,2996.1,6543.48,27.2
ITEM00818,ORD00590,PROD144,6,2923.97,10719.27,38.9
ITEM00819,ORD00421,PROD108,8,4886.07,36117.83,7.6
ITEM00820,ORD00037,PROD027,8,3245.44,17421.52,32.9
ITEM00821,ORD01035,PROD125,9,3750.16,20554.63,39.1
ITEM00822,ORD00229,PROD118,6,2290.78,8810.34,35.9
ITEM00823,ORD00456,PROD184,5,4797.99,15233.62,36.5
ITEM00824,ORD00265,PROD171,7,369.37,2050.37,20.7
ITEM00825,ORD00308,PROD049,6,2420.52,11255.42,22.5
ITEM00826,ORD00355,PROD015,3,442.83,1234.17,7.1
ITEM00827,ORD00709,PROD121,6,1948.27,10871.35,7.0
ITEM00828,ORD00944,PROD145,2,4642.48,8681.44,6.5
ITEM00829,ORD00760,PROD001,6,2489.24,13053.57,12.6
ITEM00830,ORD00040,PROD147,3,3665.83,7852.21,28.6
ITEM00832,ORD00156,PROD020,4,1929.93,7619.36,1.3
ITEM00833,ORD00283,PROD178,10,382.43,3227.71,15.6
ITEM00834,ORD00336,PROD185,7,672.14,4093.33,13.0
ITEM00835,ORD00864,PROD147,3,982.8,2827.52,4.1
ITEM00836,ORD00806,PROD157,7,1714.36,10476.45,12.7
ITEM00837,ORD00627,PROD165,6,3082.03,11335.71,38.7
ITEM00838,ORD00489,PROD163,9,149.68,1192.2,11.5
ITEM00839,ORD01418,PROD167,2,2992.34,4374.8,26.9
ITEM00840,ORD00765,PROD129,6,3182.82,17702.84,7.3
ITEM00841,ORD01497,PROD072,8,4921.95,35359.29,10.2
ITEM00842,ORD00007,PROD102,10,4663.24,44767.1,4.0
ITEM00843,ORD01172,PROD115,4,4344.81,11226.99,35.4
ITEM00844,ORD00576,PROD108,10,4979.05,48944.06,1.7
ITEM00845,ORD00646,PROD018,1,3965.27,3889.93,1.9
ITEM00846,ORD00758,PROD120,6,3325.71,15644.14,21.6
ITEM00847,ORD01325,PROD005,10,4478.84,33143.42,26.0
ITEM00848,ORD01320,PROD153,2,135.23,218.26,19.3
ITEM00849,ORD00909,PROD148,3,2053.57,4540.44,26.3
ITEM00850,ORD00476,PROD096,7,1226.13,5844.96,31.9
ITEM00851,ORD00201,PROD031,6,2155.51,11872.55,8.2
ITEM00852,ORD00587,PROD024,10,2778.17,26698.21,3.9
ITEM00853,ORD01168,PROD193,3,1425.91,3002.97,29.8
ITEM00854,ORD00309,PROD011,10,3943.3,29811.35,24.4
ITEM00855,ORD01351,PROD056,9,3372.72,24587.13,19.0
ITEM00856,ORD00869,PROD183,4,3468.88,11169.79,19.5
ITEM00857,ORD00865,PROD090,6,3112.01,13574.59,27.3
ITEM00859,ORD00298,PROD187,6,456.25,1929.94,29.5
ITEM00860,ORD01347,PROD042,8,949.28,5786.81,23.8
ITEM00862,ORD01007,PROD124,9,4687.51,25818.81,38.8
ITEM00863,ORD00898,PROD178,3,602.61,1220.29,32.5
ITEM00864,ORD00878,PROD102,2,1152.34,2164.09,6.1
ITEM00865,ORD00005,PROD035,7,3458.02,14717.33,39.2
ITEM00866,ORD00413,PROD018,9,1117.97,7043.21,30.0
ITEM00867,ORD01138,PROD015,4,4890.0,13379.04,31.6
ITEM00868,ORD00312,PROD186,2,2145.75,2733.69,36.3
ITEM00869,ORD01394,PROD161,7,277.34,1652.11,14.9
ITEM00870,ORD01029,PROD153,6,2842.4,15076.09,11.6
ITEM00871,ORD00122,PROD009,6,1488.52,6662.62,25.4
ITEM00872,ORD00986,PROD037,8,2432.88,12865.07,33.9
ITEM00873,ORD00144,PROD135,1,935.24,914.66,2.2
ITEM00875,ORD00101,PROD089,6,2666.56,10463.58,34.6
ITEM00876,ORD00296,PROD117,6,3931.72,16914.26,28.3
ITEM00878,ORD00648,PROD152,8,3688.95,19330.1,34.5
ITEM00879,ORD01077,PROD180,7,1925.93,10933.5,18.9
ITEM00880,ORD01467,PROD088,2,475.65,682.08,28.3
ITEM00881,ORD01082,PROD096,2,1193.24,1517.8,36.4
ITEM00882,ORD01387,PROD006,6,272.94,1475.51,9.9
ITEM00883,ORD00878,PROD007,5,217.89,1038.25,4.7
ITEM00884,ORD00559,PROD015,8,164.36,912.53,30.6
ITEM00885,ORD00232,PROD196,7,1585.34,10353.86,6.7
ITEM00886,ORD01289,PROD066,6,3708.55,19714.65,11.4
ITEM00887,ORD00942,PROD077,1,4605.56,3113.36,32.4
ITEM00888,ORD01342,PROD071,4,2047.08,6141.24,25.0
