item_id,order_id,product_id,quantity,unit_price,item_total,discount_pct
ITEM00392,ORD00026,PROD100,1.0,1124.59,,2.9
ITEM00393,ORD00447,PROD147,3.0,1577.26,4731.78,28.2
ITEM00394,ORD01375,PROD101,7.0,1074.74,7523.18,6.5
ITEM00395,ORD00564,PROD155,6.0,4203.31,25219.86,28.6
ITEM00396,ORD00073,PROD036,3.0,113.69,,32.7
ITEM00397,ORD01275,PROD058,7.0,4291.89,30043.23,38.3
ITEM00398,ORD00503,PROD200,7.0,4834.59,33842.13,34.9
ITEM00399,ORD00687,PROD072,2.0,3565.35,7130.7,33.0
ITEM00400,ORD01047,PROD066,2.0,2359.83,4719.66,28.4
ITEM00401,ORD00376,PROD066,7.0,2148.3,15038.1,23.7
ITEM00402,ORD00978,PROD015,10.0,1553.41,15534.1,8.1
ITEM00403,ORD01402,PROD084,7.0,4760.7,33324.9,150.0
ITEM00404,ORD00233,PROD095,4.0,1045.21,4180.84,30.0
ITEM00405,ORD00995,PROD113,10.0,1426.49,14264.9,10.5
ITEM00406,ORD00406,PROD037,4.0,1757.93,7031.72,13.3
ITEM00407,ORD01408,PROD080,4.0,818.74,3274.96,
ITEM00408,ORD01495,PROD128,8.0,4766.63,38133.04,5.6
ITEM00409,ORD00277,PROD194,6.0,284.81,1708.86,39.0
ITEM00410,ORD00109,PROD119,6.0,2043.9,12263.4,25.9
ITEM00411,ORD00433,PROD044,3.0,3519.99,10559.97,22.4
ITEM00412,ORD00164,PROD022,10.0,1495.94,14959.4,5.1
ITEM00413,ORD01361,PROD057,10.0,4783.19,47831.9,14.3
ITEM00414,ORD00023,PROD200,1.0,4539.33,4539.33,2.2
ITEM00415,ORD00896,PROD147,8.0,2508.43,20067.44,24.7
ITEM00416,ORD00814,PROD105,2.0,2070.64,4141.28,39.9
ITEM00417,ORD00809,PROD051,9.0,4516.02,40644.18,26.1
ITEM00418,ORD00577,PROD167,7.0,587.18,4110.26,28.5
ITEM00419,ORD00893,PROD104,0.0,3348.73,33487.3,38.2
ITEM00420,ORD01439,PROD040,5.0,2922.99,14614.95,2.8
ITEM00421,ORD00737,PROD007,5.0,3714.75,18573.75,16.3
ITEM00422,ORD00198,PROD182,7.0,4324.03,30268.21,17.5
ITEM00423,ORD01028,PROD150,9.0,4228.99,38060.91,36.6
ITEM00424,ORD00547,PROD020,1.0,3549.82,3549.82,34.8
ITEM00425,ORD00973,PROD105,6.0,3615.3,21691.8,21.9
ITEM00426,ORD01042,PROD002,4.0,2843.39,11373.56,15.1
ITEM00427,ORD01041,PROD170,10.0,,37952.4,11.6
ITEM00428,ORD01021,PROD070,5.0,480.45,2402.25,0.7
ITEM00429,ORD01467,PROD150,9.0,3886.26,34976.34,-10.0
ITEM00430,ORD01316,PROD174,8.0,2697.79,,8.9
ITEM00431,ORD01275,PROD076,3.0,193.89,581.67,11.7
ITEM00432,ORD00957,PROD029,4.0,2775.37,11101.48,7.4
ITEM00433,ORD01078,PROD123,10.0,3108.14,31081.4,23.9
ITEM00434,ORD01125,PROD189,,861.26,6890.08,29.2
ITEM00435,ORD01049,PROD180,5.0,2541.27,12706.35,8.7
ITEM00436,ORD00624,PROD041,1.0,2327.0,,7.6
ITEM00437,ORD00717,PROD050,7.0,3313.8,23196.6,13.5
ITEM00438,ORD01026,PROD018,4.0,2965.32,11861.28,39.8
ITEM00439,ORD01282,PROD160,8.0,1046.07,8368.56,10.3
ITEM00440,ORD01443,PROD008,1.0,2972.2,2972.2,8.9
ITEM00441,ORD01486,PROD017,9.0,3286.32,29576.88,19.0
ITEM00442,ORD01007,PROD113,1.0,3787.51,3787.51,17.4
ITEM00443,ORD01269,PROD015,1.0,4256.68,4256.68,8.4
ITEM00444,ORD00729,PROD179,10.0,4013.98,40139.8,20.6
ITEM00445,ORD00953,PROD100,5.0,4922.97,24614.85,3.0
ITEM00446,ORD01435,PROD109,10.0,,16725.1,36.4
ITEM00447,ORD01190,PROD135,7.0,654.64,4582.48,38.2
ITEM00448,ORD00978,PROD097,1.0,252.38,252.38,7.2
ITEM00449,ORD00175,PROD063,1.0,2281.19,2281.19,13.9
ITEM00450,ORD00203,PROD113,8.0,4592.49,36739.92,9.1
ITEM00451,ORD00599,PROD035,5.0,1257.86,6289.3,32.4
ITEM00452,ORD01227,PROD026,1.0,2794.64,2794.64,29.5
ITEM00453,ORD00178,PROD179,6.0,4734.26,28405.56,31.1
ITEM00454,ORD00939,PROD140,-1.0,1045.58,2091.16,13.0
ITEM00455,ORD01233,PROD093,5.0,3290.99,16454.95,12.7
ITEM00456,ORD00602,PROD143,2.0,4834.05,9668.1,33.0
ITEM00457,ORD00854,PROD148,10.0,1536.15,15361.5,31.9
ITEM00458,ORD00138,PROD056,10.0,1449.3,14493.0,-10.0
ITEM00459,ORD01326,PROD089,10.0,3704.74,37047.4,29.1
ITEM00460,ORD01254,PROD132,3.0,1272.17,3816.51,6.4
ITEM00461,ORD00111,PROD065,8.0,1976.49,15811.92,20.1
ITEM00462,ORD00770,PROD187,3.0,4215.64,12646.92,23.1
ITEM00463,ORD01207,PROD185,2.0,4476.51,,23.2
ITEM00464,ORD01451,PROD193,4.0,2842.67,11370.68,33.1
ITEM00465,ORD00363,PROD168,8.0,1469.51,,22.4
ITEM00466,ORD00462,PROD014,2.0,2577.14,5154.28,16.3
ITEM00467,ORD01308,PROD079,4.0,3186.51,12746.04,23.1
ITEM00468,ORD01470,PROD124,3.0,1954.9,5864.7,
ITEM00469,ORD01170,PROD011,8.0,655.92,5247.36,27.1
ITEM00470,ORD00726,PROD200,2.0,1151.19,2302.38,35.6
ITEM00471,ORD00198,PROD094,9.0,2104.06,18936.54,21.2
ITEM00472,ORD00043,PROD178,8.0,2491.8,19934.4,12.5
ITEM00473,ORD01104,PROD117,9.0,2785.73,25071.57,12.6
ITEM00474,ORD01330,PROD023,3.0,2676.8,8030.4,29.9
ITEM00475,ORD01481,PROD041,5.0,215.81,1079.05,37.9
ITEM00476,ORD00419,PROD107,-1.0,1085.61,1085.61,30.6
ITEM00477,ORD00273,PROD082,10.0,4365.97,43659.7,31.5
ITEM00478,ORD01011,PROD100,3.0,1921.13,5763.39,26.1
ITEM00479,ORD01374,PROD089,7.0,1444.93,10114.51,-10.0
ITEM00480,ORD01059,PROD099,6.0,518.99,3113.94,36.5
ITEM00481,ORD00815,PROD178,3.0,1809.45,5428.35,35.8
ITEM00482,ORD00804,PROD072,9.0,2682.63,24143.67,39.2
ITEM00483,ORD01066,PROD026,10.0,2888.55,28885.5,25.5
ITEM00484,ORD00872,PROD175,2.0,3821.39,7642.78,7.3
ITEM00485,ORD01111,PROD110,8.0,4471.12,35768.96,32.2
ITEM00486,ORD01353,PROD081,6.0,2326.74,13960.44,150.0
ITEM00487,ORD01242,PROD102,6.0,348.41,2090.46,39.8
ITEM00488,ORD01171,PROD100,1.0,4854.25,4854.25,17.7
ITEM00489,ORD01076,PROD108,2.0,4304.43,8608.86,20.5
ITEM00490,ORD00618,PROD118,3.0,3809.04,11427.12,37.2
ITEM00491,ORD00300,PROD025,5.0,3745.44,18727.2,23.4
ITEM00492,ORD00037,PROD086,4.0,3898.26,15593.04,30.9
ITEM00493,ORD00043,PROD118,6.0,735.11,4410.66,150.0
ITEM00494,ORD00469,PROD198,6.0,4324.7,25948.2,6.8
ITEM00495,ORD00384,PROD029,3.0,N/A,6126.06,22.2
ITEM00496,ORD00790,PROD022,3.0,4809.5,14428.5,11.3
ITEM00497,ORD00678,PROD031,8.0,488.93,3911.44,4.2
ITEM00498,ORD00124,PROD036,3.0,3590.52,10771.56,38.7
ITEM00499,ORD01314,PROD010,8.0,4794.99,38359.92,27.2
ITEM00500,ORD00468,PROD127,,3181.35,12725.4,36.3
ITEM00501,ORD00102,PROD005,5.0,2374.44,11872.2,19.5
ITEM00502,ORD00649,PROD027,7.0,2656.72,18597.04,14.0
ITEM00503,ORD00287,PROD134,10.0,817.33,8173.3,12.9
ITEM00504,ORD00536,PROD177,3.0,4669.14,14007.42,24.4
ITEM00505,ORD00193,PROD169,1.0,4341.85,4341.85,5.4
ITEM00506,ORD00198,PROD005,4.0,3441.76,13767.04,25.8
ITEM00507,ORD00559,PROD178,6.0,1409.14,8454.84,30.7
ITEM00508,ORD00345,PROD087,3.0,1625.57,4876.71,
ITEM00509,ORD00081,PROD161,0.0,1343.33,2686.66,20.9
ITEM00510,ORD00908,PROD135,4.0,4527.67,18110.68,12.3
ITEM00511,ORD00834,PROD197,6.0,-200,20131.8,16.2
ITEM00512,ORD00766,PROD146,9.0,4758.55,42826.95,0.5
ITEM00513,ORD00195,PROD050,9.0,2941.86,26476.74,39.1
ITEM00514,ORD00457,PROD196,6.0,345.43,2072.58,18.8
ITEM00515,ORD00443,PROD095,9.0,1602.96,14426.64,4.0
ITEM00516,ORD00691,PROD146,7.0,300.17,2101.19,12.6
ITEM00517,ORD00365,PROD109,3.0,1093.96,3281.88,23.1
ITEM00518,ORD01153,PROD126,3.0,2627.29,7881.87,35.6
ITEM00519,ORD00579,PROD162,4.0,1995.01,,18.7
ITEM00520,ORD01230,PROD151,9.0,1502.89,13526.01,15.2
ITEM00521,ORD00766,PROD048,0.0,2595.04,7785.12,18.3
ITEM00522,ORD00976,PROD105,10.0,293.05,2930.5,13.4
ITEM00523,ORD00896,PROD047,8.0,1442.37,11538.96,11.2
ITEM00524,ORD00109,PROD093,4.0,1307.93,5231.72,15.0
ITEM00525,ORD00510,PROD185,1.0,1182.25,1182.25,22.2
ITEM00526,ORD01459,PROD087,7.0,2089.64,14627.48,8.2
ITEM00527,ORD01292,PROD036,3.0,2644.6,7933.8,15.1
ITEM00528,ORD01167,PROD089,1.0,2690.44,2690.44,2.7
ITEM00529,ORD00856,PROD118,7.0,803.7,5625.9,4.5
ITEM00530,ORD01412,PROD108,2.0,3187.58,6375.16,32.2
ITEM00531,ORD00145,PROD021,7.0,3669.02,25683.14,32.4
ITEM00532,ORD00063,PROD090,1.0,-200,954.15,5.5
ITEM00533,ORD01106,PROD008,2.0,2238.88,4477.76,19.8
ITEM00534,ORD00554,PROD183,10.0,574.46,5744.6,19.8
ITEM00535,ORD01296,PROD183,5.0,1423.41,7117.05,6.6
ITEM00536,ORD01393,PROD061,9.0,2744.52,24700.68,9.9
ITEM00537,ORD01162,PROD049,3.0,4550.43,13651.29,8.2
ITEM00538,ORD00338,PROD089,5.0,806.74,4033.7,0.4
ITEM00539,ORD01472,PROD156,5.0,,18627.75,1.1
ITEM00540,ORD01210,PROD161,1.0,3450.73,3450.73,32.2
ITEM00541,ORD00979,PROD132,3.0,1257.22,3771.66,8.1
ITEM00542,ORD00111,PROD166,1.0,4210.64,4210.64,10.7
ITEM00543,ORD00617,PROD067,4.0,4653.95,18615.8,2.7
ITEM00544,ORD00650,PROD138,2.0,1310.89,2621.78,3.4
ITEM00545,ORD00422,PROD013,2.0,894.99,1789.98,1.8
ITEM00546,ORD01069,PROD133,5.0,3781.03,18905.15,18.1
ITEM00547,ORD00869,PROD107,3.0,2562.84,7688.52,10.3
ITEM00548,ORD01112,PROD017,3.0,285.42,856.26,39.8
ITEM00549,ORD00910,PROD130,2.0,4231.48,8462.96,22.7
ITEM00550,ORD00816,PROD111,3.0,2114.42,6343.26,23.5
ITEM00551,ORD00144,PROD173,6.0,3808.26,22849.56,35.4
ITEM00552,ORD00294,PROD195,5.0,3761.69,18808.45,20.0
ITEM00553,ORD01423,PROD172,4.0,318.18,1272.72,2.7
ITEM00554,ORD01163,PROD177,1.0,3722.25,3722.25,32.1
ITEM00555,ORD00919,PROD163,3.0,3952.22,11856.66,10.5
ITEM00556,ORD00843,PROD133,5.0,284.0,1420.0,30.0
ITEM00557,ORD01006,PROD190,4.0,2435.06,9740.24,1.0
ITEM00558,ORD00772,PROD049,10.0,1366.78,13667.8,23.4
ITEM00559,ORD00312,PROD193,9.0,-200,1303.47,25.8
ITEM00560,ORD00233,PROD003,2.0,1473.04,2946.08,10.8
ITEM00561,ORD01304,PROD065,1.0,2600.94,2600.94,27.8
ITEM00562,ORD00402,PROD053,5.0,4689.9,23449.5,11.0
ITEM00563,ORD00687,PROD072,10.0,187.27,1872.7,27.2
ITEM00564,ORD00615,PROD038,8.0,2466.72,19733.76,6.9
ITEM00565,ORD01293,PROD042,5.0,1322.92,6614.6,4.3
ITEM00566,ORD00658,PROD152,2.0,2384.74,4769.48,31.7
ITEM00567,ORD00828,PROD155,1.0,1042.03,1042.03,16.2
ITEM00568,ORD00140,PROD171,9.0,3454.64,31091.76,5.3
ITEM00569,ORD00575,PROD127,8.0,3783.84,30270.72,19.4
ITEM00570,ORD01478,PROD139,0.0,1916.33,13414.31,22.9
ITEM00571,ORD00465,PROD096,1.0,3849.06,3849.06,31.3
ITEM00572,ORD00247,PROD056,3.0,-200,249.21,28.0
ITEM00573,ORD00706,PROD034,4.0,2530.3,10121.2,20.9
ITEM00574,ORD00405,PROD032,9.0,3407.98,30671.82,1.0
ITEM00575,ORD01363,PROD177,10.0,1272.98,12729.8,37.7
ITEM00576,ORD01049,PROD177,10.0,3882.07,38820.7,33.1
ITEM00577,ORD01284,PROD001,7.0,2122.74,14859.18,29.3
ITEM00578,ORD00392,PROD017,2.0,2165.4,4330.8,23.3
ITEM00579,ORD01401,PROD183,3.0,1345.04,4035.12,35.0
ITEM00580,ORD00623,PROD062,8.0,1958.09,15664.72,6.9
ITEM00581,ORD01144,PROD057,9.0,N/A,10698.21,0.8
ITEM00582,ORD01313,PROD150,6.0,1239.63,7437.78,20.5
ITEM00583,ORD01181,PROD140,7.0,256.75,1797.25,15.6
ITEM00584,ORD01201,PROD145,10.0,4038.68,40386.8,20.1
ITEM00585,ORD01461,PROD056,1.0,510.31,510.31,22.3
ITEM00586,ORD00743,PROD003,5.0,2303.72,11518.6,37.3
ITEM00587,ORD00502,PROD145,,4288.26,34306.08,20.7
ITEM00588,ORD00136,PROD004,7.0,2321.16,16248.12,5.3
ITEM00589,ORD00366,PROD072,7.0,4884.48,34191.36,38.8
ITEM00590,ORD00104,PROD002,10.0,1955.48,19554.8,11.0
ITEM00591,ORD00066,PROD013,5.0,155.12,775.6,4.4
ITEM00592,ORD01065,PROD064,10.0,528.03,,35.3
ITEM00593,ORD00680,PROD126,2.0,3543.52,7087.04,18.3
ITEM00594,ORD01182,PROD108,,4457.52,22287.6,11.5
ITEM00595,ORD00088,PROD089,9.0,3318.17,29863.53,13.8
ITEM00596,ORD00639,PROD142,7.0,4766.79,33367.53,25.3
ITEM00597,ORD00098,PROD080,8.0,946.14,7569.12,35.8
ITEM00598,ORD00061,PROD189,1.0,1355.27,1355.27,150.0
ITEM00599,ORD00360,PROD169,7.0,2273.81,15916.67,-10.0
ITEM00600,ORD00573,PROD146,8.0,3486.48,27891.84,34.6
ITEM00601,ORD00213,PROD170,10.0,4208.33,42083.3,20.7
ITEM00602,ORD01388,PROD005,9.0,2569.01,23121.09,-10.0
ITEM00603,ORD00924,PROD028,10.0,N/A,3667.1,-10.0
ITEM00604,ORD00066,PROD078,6.0,3403.07,20418.42,23.8
ITEM00605,ORD00441,PROD011,8.0,3580.65,28645.2,16.8
ITEM00606,ORD00829,PROD087,7.0,1055.85,7390.95,31.7
ITEM00607,ORD01468,PROD111,8.0,157.9,1263.2,10.7
ITEM00608,ORD00516,PROD086,5.0,1313.58,6567.9,12.5
ITEM00609,ORD00376,PROD189,5.0,61.22,306.1,
ITEM00610,ORD00499,PROD001,8.0,1879.48,15035.84,38.1
ITEM00611,ORD01006,PROD038,2.0,302.03,604.06,20.6
ITEM00612,ORD01481,PROD091,10.0,2457.02,24570.2,24.9
ITEM00613,ORD00509,PROD116,9.0,2541.35,22872.15,38.1
ITEM00614,ORD00446,PROD141,8.0,4623.46,36987.68,32.8
ITEM00615,ORD00159,PROD126,8.0,2899.83,23198.64,36.2
ITEM00616,ORD00419,PROD010,2.0,3994.96,7989.92,6.0
ITEM00617,ORD00613,PROD173,7.0,2068.93,14482.51,5.7
ITEM00618,ORD01298,PROD190,6.0,2568.21,15409.26,5.5
ITEM00619,ORD00306,PROD154,4.0,4776.01,19104.04,30.8
ITEM00620,ORD00638,PROD012,6.0,978.2,5869.2,2.3
ITEM00621,ORD00129,PROD157,10.0,322.96,3229.6,21.0
ITEM00622,ORD00599,PROD084,9.0,N/A,14875.83,3.3
ITEM00623,ORD01283,PROD157,5.0,4645.51,23227.55,23.4
ITEM00624,ORD00901,PROD015,3.0,1783.46,5350.38,21.7
ITEM00625,ORD00254,PROD037,4.0,4506.88,18027.52,39.6
ITEM00626,ORD01050,PROD175,6.0,,4685.46,27.4
ITEM00627,ORD01173,PROD119,8.0,2899.48,23195.84,7.1
ITEM00628,ORD00988,PROD189,7.0,-200,7730.1,12.0
ITEM00629,ORD00806,PROD155,8.0,828.56,6628.48,39.5
ITEM00630,ORD00333,PROD145,4.0,2583.02,10332.08,23.3
ITEM00631,ORD00154,PROD002,8.0,2018.31,16146.48,1.8
ITEM00632,ORD00984,PROD070,1.0,761.99,761.99,30.6
ITEM00633,ORD00961,PROD101,4.0,2894.04,11576.16,5.9
ITEM00634,ORD01241,PROD050,8.0,674.25,5394.0,4.4
ITEM00635,ORD01351,PROD102,8.0,4944.71,39557.68,17.8
ITEM00636,ORD01490,PROD155,,2207.39,8829.56,12.7
ITEM00637,ORD00603,PROD018,6.0,212.43,1274.58,34.2
ITEM00638,ORD01491,PROD200,5.0,196.08,980.4,10.4
ITEM00639,ORD00289,PROD153,3.0,815.91,2447.73,33.0
ITEM00640,ORD01315,PROD196,7.0,1950.2,13651.4,5.2
ITEM00641,ORD01249,PROD148,1.0,1655.39,1655.39,28.6
ITEM00642,ORD00364,PROD029,2.0,3473.45,6946.9,39.6
ITEM00643,ORD00202,PROD133,4.0,3521.31,14085.24,36.7
ITEM00644,ORD00072,PROD196,2.0,2358.49,4716.98,39.6
ITEM00645,ORD00213,PROD050,4.0,4881.19,19524.76,30.9
ITEM00646,ORD01014,PROD197,3.0,622.94,1868.82,7.0
ITEM00647,ORD00279,PROD134,9.0,1955.01,17595.09,27.3
ITEM00648,ORD01016,PROD108,0.0,1610.75,3221.5,1.3
ITEM00649,ORD00548,PROD069,0.0,4909.8,29458.8,20.6
ITEM00650,ORD01110,PROD136,9.0,2022.46,18202.14,25.9
ITEM00651,ORD00274,PROD194,3.0,3873.58,11620.74,31.3
ITEM00652,ORD00166,PROD139,9.0,2967.17,26704.53,10.8
ITEM00653,ORD01452,PROD049,7.0,3003.67,21025.69,29.4
ITEM00654,ORD00698,PROD098,1.0,1945.23,1945.23,35.5
ITEM00655,ORD00178,PROD035,2.0,2438.71,4877.42,16.0
ITEM00656,ORD00984,PROD105,6.0,424.0,2544.0,-10.0
ITEM00657,ORD00691,PROD151,10.0,1706.15,17061.5,9.9
ITEM00658,ORD00041,PROD107,4.0,1372.24,5488.96,18.2
ITEM00659,ORD01500,PROD021,1.0,3361.74,3361.74,17.4
ITEM00660,ORD01005,PROD106,2.0,1026.93,2053.86,19.3
ITEM00661,ORD01401,PROD180,7.0,430.88,3016.16,20.3
ITEM00662,ORD01163,PROD050,6.0,1278.89,7673.34,17.7
ITEM00663,ORD00864,PROD100,5.0,4519.59,22597.95,3.7
ITEM00664,ORD00484,PROD114,-1.0,4902.11,9804.22,29.4
ITEM00665,ORD00165,PROD172,10.0,3616.68,36166.8,9.4
ITEM00666,ORD00461,PROD122,9.0,3025.4,27228.6,39.8
ITEM00667,ORD00295,PROD018,5.0,2791.33,13956.65,20.0
ITEM00668,ORD00561,PROD117,2.0,4057.01,8114.02,38.7
ITEM00669,ORD01408,PROD182,10.0,1286.21,,21.4
ITEM00670,ORD00124,PROD118,9.0,2732.11,24588.99,29.9
ITEM00671,ORD01357,PROD082,9.0,,2312.19,11.6
ITEM00672,ORD01489,PROD048,,1732.59,1732.59,13.1
ITEM00673,ORD00563,PROD154,1.0,1728.56,1728.56,11.6
ITEM00674,ORD01202,PROD106,9.0,3617.26,32555.34,15.2
ITEM00675,ORD00798,PROD184,1.0,3192.08,3192.08,24.5
ITEM00676,ORD00165,PROD175,2.0,2084.11,,29.5
ITEM00677,ORD01275,PROD147,3.0,4805.97,14417.91,6.1
ITEM00678,ORD00860,PROD181,7.0,4815.82,33710.74,1.8
ITEM00679,ORD01432,PROD077,2.0,787.71,1575.42,16.0
ITEM00680,ORD01319,PROD173,4.0,2012.87,8051.48,1.4
ITEM00681,ORD01297,PROD047,10.0,2570.78,25707.8,24.5
ITEM00682,ORD00654,PROD177,6.0,3014.15,18084.9,10.5
ITEM00683,ORD00189,PROD099,3.0,52.41,157.23,18.2
ITEM00684,ORD01250,PROD160,7.0,1878.75,13151.25,34.8
ITEM00685,ORD00812,PROD026,2.0,3807.11,7614.22,35.9
ITEM00686,ORD00804,PROD092,9.0,3177.01,28593.09,2.2
ITEM00687,ORD00352,PROD070,6.0,4254.36,25526.16,29.1
ITEM00688,ORD00986,PROD182,7.0,1488.97,10422.79,0.9
ITEM00689,ORD00189,PROD139,7.0,763.63,5345.41,12.8
ITEM00690,ORD00566,PROD162,4.0,3981.82,15927.28,27.7
ITEM00691,ORD00719,PROD158,8.0,4981.07,39848.56,34.9
ITEM00692,ORD00992,PROD119,9.0,4591.42,41322.78,14.7
ITEM00693,ORD00106,PROD139,2.0,4468.37,8936.74,16.7
ITEM00694,ORD00869,PROD140,6.0,2475.54,14853.24,34.7
ITEM00695,ORD00649,PROD187,1.0,3454.75,3454.75,24.2
ITEM00696,ORD01414,PROD023,1.0,2614.49,2614.49,20.3
ITEM00697,ORD01089,PROD172,3.0,3392.88,10178.64,31.4
ITEM00698,ORD01412,PROD163,9.0,668.67,6018.03,5.0
ITEM00699,ORD00888,PROD068,7.0,3085.46,21598.22,25.1
ITEM00700,ORD01040,PROD025,3.0,4761.77,14285.31,33.7
ITEM00701,ORD00893,PROD177,9.0,1217.98,10961.82,2.1
ITEM00702,ORD00334,PROD036,5.0,657.69,3288.45,
ITEM00703,ORD00439,PROD067,6.0,4828.0,28968.0,39.4
ITEM00704,ORD00905,PROD084,1.0,846.95,846.95,5.4
ITEM00705,ORD01048,PROD042,-1.0,4475.38,13426.14,29.2
ITEM00706,ORD00762,PROD114,1.0,2131.45,2131.45,0.4
ITEM00707,ORD01427,PROD193,3.0,3757.06,11271.18,12.1
ITEM00708,ORD00919,PROD121,4.0,3895.88,15583.52,19.2
ITEM00709,ORD00948,PROD010,5.0,3497.76,17488.8,31.2
ITEM00710,ORD00198,PROD093,4.0,3692.98,14771.92,31.6
ITEM00711,ORD01385,PROD010,7.0,4833.34,33833.38,
ITEM00712,ORD00949,PROD137,7.0,3216.67,22516.69,7.8
ITEM00713,ORD00252,PROD121,3.0,3768.22,11304.66,9.2
ITEM00714,ORD00365,PROD087,1.0,1511.61,1511.61,37.4
ITEM00715,ORD00135,PROD087,8.0,,33908.88,14.8
ITEM00716,ORD01179,PROD011,8.0,2370.44,18963.52,33.1
ITEM00717,ORD01210,PROD083,4.0,982.53,3930.12,29.4
ITEM00718,ORD01169,PROD111,6.0,1098.13,6588.78,37.3
ITEM00719,ORD00400,PROD042,3.0,1832.41,5497.23,31.8
ITEM00720,ORD01422,PROD068,8.0,2308.13,18465.04,150.0
ITEM00721,ORD01343,PROD076,2.0,3308.93,6617.86,20.6
ITEM00722,ORD01240,PROD137,2.0,4681.64,9363.28,36.3
ITEM00723,ORD00177,PROD021,4.0,3569.33,14277.32,30.8
ITEM00724,ORD01009,PROD140,9.0,2471.47,22243.23,28.1
ITEM00725,ORD00778,PROD191,1.0,3802.7,3802.7,39.6
ITEM00726,ORD01478,PROD191,10.0,3870.7,38707.0,5.5
ITEM00727,ORD00980,PROD185,5.0,2263.02,11315.1,23.3
ITEM00728,ORD00003,PROD138,4.0,3428.22,13712.88,19.2
ITEM00729,ORD01364,PROD137,1.0,793.56,793.56,-10.0
ITEM00730,ORD01003,PROD169,7.0,3577.81,25044.67,20.9
ITEM00731,ORD01305,PROD099,7.0,3743.35,26203.45,28.0
ITEM00732,ORD00024,PROD114,2.0,2623.1,5246.2,21.6
ITEM00733,ORD00003,PROD133,7.0,3744.15,26209.05,23.1
ITEM00734,ORD00261,PROD152,10.0,3607.3,36073.0,16.8
ITEM00735,ORD00351,PROD184,3.0,3536.1,10608.3,150.0
ITEM00736,ORD01325,PROD095,8.0,905.94,7247.52,22.5
ITEM00737,ORD00899,PROD007,2.0,3112.93,6225.86,36.3
ITEM00738,ORD01183,PROD026,3.0,2035.09,6105.27,21.7
ITEM00739,ORD00869,PROD058,6.0,1495.7,8974.2,23.2
ITEM00740,ORD00330,PROD147,8.0,2872.45,22979.6,30.2
ITEM00741,ORD00567,PROD029,3.0,150.61,,19.2
ITEM00742,ORD00627,PROD148,1.0,532.22,532.22,15.2
ITEM00743,ORD00690,PROD052,7.0,3000.95,21006.65,21.5
ITEM00744,ORD00375,PROD135,6.0,2951.56,17709.36,34.9
ITEM00745,ORD00907,PROD119,1.0,2847.06,2847.06,33.0
ITEM00746,ORD01036,PROD016,,3335.81,3335.81,4.8
ITEM00747,ORD00595,PROD113,9.0,3488.44,31395.96,1.7
ITEM00748,ORD00402,PROD072,8.0,4296.15,34369.2,26.8
ITEM00749,ORD00001,PROD184,10.0,4795.09,47950.9,38.9
ITEM00750,ORD01433,PROD021,5.0,4089.76,20448.8,35.5
ITEM00751,ORD00022,PROD077,2.0,2310.36,4620.72,29.5
ITEM00752,ORD00450,PROD044,3.0,3280.05,9840.15,29.9
ITEM00753,ORD01242,PROD006,4.0,1671.36,6685.44,5.4
ITEM00754,ORD01117,PROD026,8.0,2513.65,20109.2,7.0
ITEM00755,ORD01018,PROD062,3.0,1970.61,5911.83,5.2
ITEM00756,ORD01026,PROD071,6.0,N/A,1728.24,19.0
ITEM00757,ORD01305,PROD160,8.0,3016.36,24130.88,32.1
ITEM00758,ORD00082,PROD169,-1.0,4343.88,13031.64,36.3
ITEM00759,ORD00861,PROD138,10.0,3001.83,30018.3,4.6
ITEM00760,ORD00588,PROD080,7.0,3041.03,21287.21,38.1
ITEM00761,ORD00868,PROD055,2.0,2324.34,4648.68,38.4
ITEM00762,ORD00698,PROD142,6.0,1980.74,11884.44,35.6
ITEM00763,ORD01156,PROD192,1.0,1129.22,1129.22,2.8
ITEM00764,ORD00630,PROD045,10.0,1889.99,18899.9,10.7
ITEM00765,ORD01223,PROD140,7.0,N/A,17315.34,29.1
ITEM00766,ORD00180,PROD170,1.0,3322.87,3322.87,34.5
ITEM00767,ORD01349,PROD196,5.0,4067.88,20339.4,16.7
ITEM00768,ORD01107,PROD020,2.0,957.9,1915.8,14.6
ITEM00769,ORD00850,PROD080,10.0,1062.82,10628.2,5.3
ITEM00770,ORD01112,PROD005,10.0,2004.56,20045.6,4.4
ITEM00771,ORD01323,PROD075,5.0,1315.55,6577.75,28.0
ITEM00772,ORD00623,PROD100,2.0,3166.26,6332.52,14.1
ITEM00773,ORD01231,PROD046,4.0,4994.24,19976.96,12.0
ITEM00774,ORD01334,PROD080,2.0,3973.08,7946.16,29.2
ITEM00775,ORD01047,PROD122,1.0,2254.4,2254.4,17.6
ITEM00776,ORD00997,PROD137,1.0,4361.92,4361.92,30.1
ITEM00777,ORD01428,PROD112,6.0,3837.48,23024.88,31.7
ITEM00778,ORD00557,PROD176,8.0,3755.69,30045.52,27.6
ITEM00779,ORD01234,PROD187,6.0,4658.5,27951.0,17.5
ITEM00780,ORD01455,PROD051,10.0,1618.67,16186.7,20.2
ITEM00781,ORD00397,PROD092,1.0,1706.46,1706.46,27.8
ITEM00782,ORD01432,PROD113,1.0,2397.31,2397.31,16.0
ITEM00783,ORD00366,PROD193,7.0,3064.47,21451.29,5.0
ITEM00784,ORD00016,PROD048,9.0,956.25,8606.25,19.9
